PA_ID,PA_DC,PA_CPX,PA_CTF,PA_TOTAL,PA_IDADEMX,PA_IDADEMN,PA_SEXO
020205020,PESQUISA DE COPROPORFIRINA NA URINA,2,06,2.04,130.0,0.0,A
020205021,PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,2,06,3.7,130.0,0.0,A
020205022,PESQUISA DE FENIL-CETONA NA URINA,2,06,2.04,130.0,0.0,A
020205023,PESQUISA DE FRUTOSE NA URINA,2,06,2.04,130.0,0.0,A
020205024,PESQUISA DE GALACTOSE NA URINA,2,06,3.36,130.0,0.0,A
020205025,PESQUISA DE GONADOTROFINA CORIONICA,1,01,0.0,130.0,0.0,A
020205026,PESQUISA DE HOMOCISTINA NA URINA,2,06,2.04,130.0,0.0,A
020205027,PESQUISA DE LACTOSE NA URINA,2,06,2.04,130.0,0.0,A
020205028,PESQUISA DE MUCOPOLISSACARIDEOS NA URINA,2,06,3.7,130.0,0.0,A
020205029,PESQUISA DE PORFOBILINOGENIO NA URINA,2,06,2.04,130.0,0.0,A
020205030,PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),2,06,4.44,130.0,0.0,A
020205031,PESQUISA DE TIROSINA NA URINA,2,06,2.04,130.0,0.0,A
020205032,PROVA DE DILUICAO (URINA),2,06,2.04,130.0,0.0,A
020206001,DETERMINACAO DE iNDICE DE TIROXINA LIVRE,2,06,12.54,130.0,0.0,A
020206002,DETERMINACAO DE RETENCAO DE T3,2,06,12.54,130.0,0.0,A
020206003,DETERMINACAO DE T3 REVERSO,2,06,14.69,130.0,0.0,A
020206004,DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,2,06,10.2,130.0,0.0,A
020206005,DOSAGEM DE 17-CETOSTEROIDES TOTAIS,2,06,6.72,130.0,0.0,A
020206006,DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,2,06,6.72,130.0,0.0,A
020206007,DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),2,06,6.72,130.0,0.0,A
020206008,DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),2,06,14.12,130.0,0.0,A
020206009,DOSAGEM DE ALDOSTERONA,2,06,11.89,130.0,0.0,A
020206010,DOSAGEM DE AMP CICLICO,2,06,12.01,130.0,0.0,A
020206011,DOSAGEM DE ANDROSTENEDIONA,2,06,11.53,130.0,0.0,A
020206012,DOSAGEM DE CALCITONINA,2,06,14.38,130.0,0.0,A
020206013,DOSAGEM DE CORTISOL,2,06,9.86,130.0,0.0,A
020206014,DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),2,06,11.25,130.0,0.0,A
020206015,DOSAGEM DE DIHIDROTESTOTERONA (DHT),2,06,11.71,130.0,0.0,A
020206016,DOSAGEM DE ESTRADIOL,2,06,10.15,130.0,0.0,A
020206017,DOSAGEM DE ESTRIOL,2,06,11.55,130.0,0.0,A
020206018,DOSAGEM DE ESTRONA,2,06,11.12,130.0,0.0,A
020206019,DOSAGEM DE GASTRINA,2,06,14.15,130.0,0.0,A
020206020,DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,2,06,15.35,130.0,0.0,A
020206021,"DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",2,06,7.85,130.0,0.0,A
020206022,DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),2,06,10.21,130.0,0.0,A
020206023,DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),2,06,7.89,130.0,0.0,A
020206024,DOSAGEM DE HORMONIO LUTEINIZANTE (LH),2,06,8.97,130.0,0.0,A
020206025,DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),2,06,8.96,130.0,0.0,A
020206026,DOSAGEM DE INSULINA,2,06,10.17,130.0,0.0,A
020206027,DOSAGEM DE PARATORMONIO,2,06,43.13,130.0,0.0,A
020206028,DOSAGEM DE PEPTIDEO C,2,06,15.35,130.0,0.0,A
020206029,DOSAGEM DE PROGESTERONA,2,06,10.22,130.0,0.0,A
020206030,DOSAGEM DE PROLACTINA,2,06,10.15,130.0,0.0,A
020206031,DOSAGEM DE RENINA,2,06,13.19,130.0,0.0,A
020206032,DOSAGEM DE SOMATOMEDINA C (IGF1),2,06,15.35,130.0,0.0,A
020206033,DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),2,06,13.11,130.0,0.0,A
020206034,DOSAGEM DE TESTOSTERONA,2,06,10.43,130.0,0.0,A
020206035,DOSAGEM DE TESTOSTERONA LIVRE,2,06,13.11,130.0,0.0,A
020206036,DOSAGEM DE TIREOGLOBULINA,2,06,15.35,130.0,0.0,A
020206037,DOSAGEM DE TIROXINA (T4),2,06,8.76,130.0,0.0,A
020206038,DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),2,06,11.6,130.0,0.0,A
020206039,DOSAGEM DE TRIIODOTIRONINA (T3),2,06,8.71,130.0,0.0,A
020206040,TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,2,06,12.01,130.0,0.0,A
020206041,TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA,2,06,12.01,130.0,0.0,A
020206042,TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,2,06,12.01,130.0,0.0,A
020206043,TESTE DE ESTIMULO DO HGH APOS GLUCAGON,2,06,12.01,130.0,0.0,A
020206044,TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,2,06,12.01,130.0,0.0,A
020206045,TESTE DE SUPRESSAO DO HGH APOS GLICOSE,2,06,12.01,130.0,0.0,A
020206046,TESTE P/ INVESTIGACAO DO DIABETES INSIPIDUS,2,06,8.43,130.0,0.0,A
020206047,PESQUISA DE MACROPROLACTINA,2,06,12.15,130.0,0.0,A
020207001,DOSAGEM DE ACIDO DELTA-AMINOLEVULINICO,2,06,2.06,130.0,0.0,A
020207002,DOSAGEM DE ACIDO HIPURICO,2,06,2.23,130.0,0.0,A
020207003,DOSAGEM DE ACIDO MANDELICO,2,06,3.68,130.0,0.0,A
020207004,DOSAGEM DE ACIDO METIL-HIPURICO,2,06,2.04,130.0,0.0,A
020207005,DOSAGEM DE ACIDO VALPROICO,2,06,15.65,130.0,0.0,A
020207006,DOSAGEM DE ALA-DESIDRATASE,2,06,3.51,130.0,0.0,A
020207007,DOSAGEM DE ALCOOL ETILICO,2,06,2.01,130.0,0.0,A
020207008,DOSAGEM DE ALUMINIO,2,06,27.5,130.0,0.0,A
020207009,DOSAGEM DE AMINOGLICOSIDEOS,2,06,10.0,130.0,0.0,A
020207010,DOSAGEM DE ANFETAMINAS,2,06,10.0,130.0,0.0,A
020207011,DOSAGEM DE ANTIDEPRESSIVOS TRICICLICOS,2,06,10.0,130.0,0.0,A
020207012,DOSAGEM DE BARBITURATOS,2,06,13.13,130.0,0.0,A
020207013,DOSAGEM DE BENZODIAZEPINICOS,2,06,13.48,130.0,0.0,A
020207014,DOSAGEM DE CADMIO,2,06,6.55,130.0,0.0,A
020207015,DOSAGEM DE CARBAMAZEPINA,2,06,17.53,130.0,0.0,A
020207016,DOSAGEM DE CARBOXI-HEMOGLOBINA,2,06,4.11,130.0,0.0,A
020207017,DOSAGEM DE CHUMBO,2,06,8.83,130.0,0.0,A
020207018,DOSAGEM DE CICLOSPORINA,3,06,58.61,130.0,0.0,A
020207019,DOSAGEM DE COBRE,2,06,3.51,130.0,0.0,A
020207020,"DOSAGEM DE DIGITALICOS (DIGOXINA, DIGITOXINA)",2,06,8.97,130.0,0.0,A
020207021,DOSAGEM DE ETOSSUXIMIDA,2,06,15.65,130.0,0.0,A
020207022,DOSAGEM DE FENITOINA,2,06,35.22,130.0,0.0,A
020207023,DOSAGEM DE FENOL,2,06,2.05,130.0,0.0,A
020207024,DOSAGEM DE FORMALDEIDO,2,06,3.51,130.0,0.0,A
020207025,DOSAGEM DE LITIO,2,06,2.25,130.0,0.0,A
020207026,DOSAGEM DE MERCURIO,2,06,2.04,130.0,0.0,A
020207027,DOSAGEM DE META-HEMOGLOBINA,2,06,4.11,130.0,0.0,A
020207028,DOSAGEM DE METABOLITOS DA COCAINA,2,06,10.0,130.0,0.0,A
020207029,DOSAGEM DE METOTREXATO,2,06,10.0,130.0,0.0,A
020207030,DOSAGEM DE QUINIDINA,2,06,10.0,130.0,0.0,A
020207031,DOSAGEM DE SALICILATOS,2,06,2.01,130.0,0.0,A
020207032,DOSAGEM DE SULFATOS,2,06,3.51,130.0,0.0,A
020207033,DOSAGEM DE TEOFILINA,2,06,15.65,130.0,0.0,A
020207034,DOSAGEM DE TIOCIANATO,2,06,3.68,130.0,0.0,A
020207035,DOSAGEM DE ZINCO,2,06,15.65,130.0,0.0,A
020208001,ANTIBIOGRAMA,2,06,4.98,130.0,0.0,A
020208002,ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,2,06,13.33,130.0,0.0,A
020208003,TESTE DE SENSIBILIDADE EM MEIO SOLIDO PARA OS FARMACOS CONTR,2,06,13.33,130.0,0.0,A
020208004,BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),2,06,4.2,130.0,0.0,A
020208005,BACILOSCOPIA DIRETA P/ BAAR (HANSENiASE),2,06,4.2,130.0,0.0,A
020208006,BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),2,06,4.2,130.0,0.0,A
020208007,BACTERIOSCOPIA (GRAM),2,06,2.8,130.0,0.0,A
020208008,CULTURA DE BACTERIAS P/ IDENTIFICACAO,2,06,5.62,130.0,0.0,A
020208009,CULTURA DO LEITE HUMANO (POS-PASTEURIZACAO),2,06,5.62,49.0,10.0,A
020208010,CULTURA P/ HERPESVIRUS,2,06,4.33,130.0,0.0,A
020208011,CULTURA SOLIDA PARA MICOBACTERIAS,2,06,5.63,130.0,0.0,A
020208012,CULTURA PARA BACTERIAS ANAEROBICAS,2,06,10.25,130.0,0.0,A
020208013,CULTURA PARA IDENTIFICACAO MORFOLOGICA DE FUNGOS,2,06,4.19,130.0,0.0,A
020208014,EXAME MICROBIOLOGICO A FRESCO (DIRETO),2,06,2.8,130.0,0.0,A
020208015,HEMOCULTURA,2,06,11.49,130.0,0.0,A
020208016,IDENTIFICACAO AUTOMATIZADA DE MICRO-ORGANISMOS,2,06,5.63,130.0,0.0,A
020208017,PEQUISA DE PNEUMOCYSTI CARINI,2,06,4.33,130.0,0.0,A
020208018,PESQUISA DE BACILO DIFTERICO,2,06,2.8,130.0,0.0,A
020208019,PESQUISA DE ESTREPTOCOCOS BETA-HEMOLiTICOS DO GRUPO A,2,06,4.33,130.0,0.0,A
020208020,PESQUISA DE HAEMOPHILUS DUCREY,2,06,2.8,130.0,0.0,A
020208021,PESQUISA DE HELICOBACTER PYLORI,2,06,4.33,130.0,0.0,A
020208022,PESQUISA DE LEPTOSPIRAS,2,06,2.8,130.0,0.0,A
020208023,EXAMES DIRETOS PARA PESQUISA DE TREPONEMA PALLIDUM,2,06,5.04,130.0,0.0,A
020208024,PROVA CONFIRMATORIA DA PRESENCA DE MICRO-ORGANISMOS COLIFORM,2,06,5.62,999.0,999.0,A
020208025,EXAME MICOLOGICO DIRETO,2,06,0.0,130.0,0.0,A
020209001,ACIDO URICO NO LiQUIDO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209002,ADENOGRAMA,2,06,5.79,130.0,0.0,A
020209003,CITOLOGIA P/ CLAMIDIA,2,06,4.33,130.0,0.0,A
020209004,CITOLOGIA P/ HERPESVIRUS,2,06,4.33,130.0,0.0,A
020209005,CONTAGEM ESPECiFICA DE CELULAS NO LIQUOR,2,06,1.89,130.0,0.0,A
020209006,CONTAGEM GLOBAL DE CELULAS NO LiQUOR,2,06,1.89,130.0,0.0,A
020209007,DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIEL,2,06,6.56,130.0,0.0,A
020209008,DOSAGEM DE CREATININA NO LiQUIDO AMNIOTICO,2,06,1.89,49.0,10.0,A
020209009,DOSAGEM DE FOSFATASE ALCALINA NO ESPERMA,2,06,2.01,130.0,10.0,A
020209010,DOSAGEM DE FRUTOSE,2,06,2.01,130.0,0.0,A
020209011,DOSAGEM DE FRUTOSE NO ESPERMA,2,06,2.01,130.0,10.0,A
020209012,DOSAGEM DE GLICOSE NO LiQUIDO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209013,DOSAGEM DE PROTEINAS NO LiQUIDO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209015,ELETROFORESE DE PROTEINAS C/ CONCENTRACAO NO LIQUOR,2,06,5.23,130.0,0.0,A
020209016,ESPECTROFOTOMETRIA NO LiQUIDO AMNIOTICO,2,06,6.56,49.0,10.0,A
020209017,ESPLENOGRAMA,2,06,5.79,130.0,0.0,A
020209018,EXAME DE CARACTERES FiSICOS CONTAGEM GLOBAL E ESPECiFICA DE,2,06,1.89,130.0,0.0,A
020209019,MIELOGRAMA,2,06,5.79,130.0,0.0,A
020209021,PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),2,06,9.7,130.0,10.0,A
020209022,DOSAGEM DE FOSFATASE ACIDA NO ESPERMA,2,06,2.01,130.0,10.0,M
020209023,PESQUISA DE CARACTERES FiSICOS NO LIQUOR,2,06,1.89,130.0,0.0,A
020209024,PESQUISA DE CELULAS ORANGIOFILAS,2,06,1.89,130.0,0.0,A
020209025,PESQUISA DE CRISTAIS C/ LUZ POLARIZADA,2,06,1.89,130.0,0.0,A
020209026,ESPERMOGRAMA,2,06,4.8,130.0,0.0,A
020209027,PESQUISA DE RAGOCITOS NO LiQUIDO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209028,PROVA DE PROGRESSAO ESPERMATICA (CADA),2,06,9.7,130.0,10.0,A
020209029,"PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNE",2,06,1.89,130.0,0.0,A
020209030,PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,2,06,1.89,130.0,0.0,A
020209031,REACAO DE PANDY,2,06,1.89,130.0,0.0,A
020209032,REACAO DE RIVALTA NO LiQUIDO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209033,TESTE DE CLEMENTS,2,06,1.89,130.0,0.0,A
020209034,TESTE DE GASTROACIDOGRAMA - SECRECAO BASAL POR 60 EM 4 AMOST,2,06,4.69,130.0,0.0,A
020209035,TESTE DE HOLLANDER NO SUCO GASTRICO,2,06,4.69,130.0,0.0,A
020209036,TESTE MOLECULAR PARA A DETECCAO DO COMPLEXO MYCOBACTERIUM TU,2,07,0.0,130.0,0.0,A
020210001,DETERMINACAO DE CARIOTIPO EM CULTURA DE LONGA DURACAO (C/ TE,2,06,180.0,130.0,0.0,A
020210002,DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORI,2,06,160.0,130.0,0.0,A
020210003,DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA D,2,06,160.0,130.0,0.0,A
020210004,QUANTIFICACAO/AMPLIFICACAO DO HER-2,2,06,120.0,130.0,16.0,A
020210005,FOCALIZACAO ISOELETRICA DA TRANSFERRINA,2,04,0.0,130.0,0.0,A
020210006,ANALISE DE DNA PELA TECNICA DE SOUTHERN BLOT,2,04,0.0,130.0,0.0,A
020210007,ANALISE DE DNA POR MLPA,2,04,0.0,130.0,0.0,A
020210008,"IDENTIFICACAO DE MUTACAO/REARRANJOS POR PCR, PCR SENSiVEL A",2,04,0.0,130.0,0.0,A
020210009,"FISH EM METAFASE OU NUCLEO INTERFASICO, POR DOENCA",2,04,0.0,130.0,0.0,A
020210010,IDENTIFICACAO DE ALTERACAO CROMOSSONICA SUBMICROSCOPICA POR,2,04,0.0,130.0,0.0,A
020210011,IDENTIFICACAO DE MUTACAO POR SEQUENCIAMENTO POR AMPLICON ATE,2,04,0.0,130.0,0.0,A
020210012,IDENTIFICACAO DE GLICOSAMINOGLICANOS URINARIOS POR CROMATOGR,2,04,0.0,130.0,0.0,A
020210013,IDENTIFICACAO DE OLIGOSSACARiDEOS E SIALOSSACARiDEOS POR CRO,2,04,0.0,130.0,0.0,A
020210014,"DOSAGEM QUANTITATIVA DE CARNITINA, PERFIL DE ACILCARNITINAS",2,04,0.0,130.0,0.0,A
020210015,DOSAGEM QUANTITATIVA DE AMINOACIDOS,2,04,0.0,130.0,0.0,A
020210016,DOSAGEM QUANTITATIVA DE ACIDOS ORGANICOS,2,04,0.0,130.0,0.0,A
020210017,ENSAIOS ENZIMATICOS NO PLASMA E LEUCOCITOS PARA DIAGNOSTICO,2,04,0.0,130.0,0.0,A
020210018,ENSAIOS ENZIMATICOS EM ERITROCITOS PARA DIAGNOSTICO DE ERROS,2,04,0.0,130.0,0.0,A
020210019,ENSAIOS ENZIMATICOS EM TECIDO CULTIVADO PARA DIAGNOSTICO DE,2,04,0.0,130.0,0.0,A
020210020,SEQUENCIAMENTO COMPLETO DO EXOMA,2,04,0.0,130.0,0.0,A
020210021,DIAGNOSTICO DE LEUCEMIA CROMOSSOMA PHILADELPHIA POSITIVO POR,2,04,144.24,130.0,0.0,A
020210022,REAVALIACAO DIAGNOSTICA DE LEUCEMIA CROMOSSOMA PHILADELPHIA,2,04,168.48,130.0,0.0,A
020210023,PESQUISA DE MUTACAO DO GENE DA PROTROMBINA,2,04,180.0,60.0,9.0,A
020210024,TESTE CITOGEN TICO POR HIBRIDIZACAO IN SITU POR FLUORESCENCI,2,04,376.47,130.0,19.0,A
020211001,DETECCAO DE VARIANTES DA HEMOGLOBINA (DIAGNOSTICO TARDIO),2,06,8.8,999.0,999.0,A
020211002,DETECCAO MOLECULAR DE MUTACAO EM HEMOGLOBINOPATIAS (CONFIRMA,2,06,66.0,999.0,999.0,A
020211003,DETECCAO MOLECULAR EM FIBROSE CiSTICA (CONFIRMATORIO),2,06,66.0,999.0,999.0,A
020211004,DOSAGEM DE FENILALANINA (CONTROLE / DIAGNOSTICO TARDIO),2,06,5.5,999.0,999.0,A
020211005,DOSAGEM DE FENILALANINA E TSH OU T4,2,06,12.1,999.0,999.0,A
020211006,DOSAGEM DE FENILALANINA TSH OU T4 E DETECCAO DA VARIANTE DE,2,06,20.9,999.0,999.0,A
020211007,DOSAGEM DE TRIPSINA IMUNORREATIVA (COMPONENTE DO TESTE DO PE,2,06,5.5,999.0,999.0,A
020211008,DOSAGEM DE TSH E T4 LIVRE (CONTROLE / DIAGNOSTICO TARDIO),2,06,13.2,999.0,999.0,A
020211009,DOSAGEM DE 17 HIDROXI PROGESTERONA EM PAPEL DE FILTRO (COMPO,2,06,8.0,999.0,999.0,A
020211010,DOSAGEM DA ATIVIDADE DA BIOTINIDASE EM AMOSTRAS DE SANGUE EM,2,06,5.5,999.0,999.0,A
020211011,DOSAGEM QUANTITATIVA DA ATIVIDADE DA BIOTINIDASE EM AMOSTRAS,2,06,137.0,999.0,999.0,A
020211012,DETECCAO MOLECULAR DE MUTACAO EM HIPERPLASIA ADRENAL CONGENI,2,06,66.0,999.0,999.0,A
020211013,DETECCAO MOLECULAR DE MUTACAO EM DEFICIENCIA DE BIOTINIDASE,2,06,66.0,999.0,999.0,A
020211014,DOSAGEM DE CLORETO NO SUOR,2,06,150.0,999.0,999.0,A
020211015,PESQUISA DE IGM ANTI-TOXOPLASMA GONDII EM SANGUE SECO (COMPO,2,06,8.19,999.0,999.0,A
020212001,DETERMINACAO DE ANTICORPOS ANTIPLAQUETARIOS,2,06,10.65,130.0,0.0,A
020212002,DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,2,06,1.37,130.0,0.0,A
020212003,FENOTIPAGEM DE SISTEMA RH - HR,2,06,10.65,130.0,0.0,A
020212004,IDENTIFICACAO DE ANTICORPOS SERICOS IRREGULARES C/ PAINEL DE,2,06,10.65,130.0,0.0,A
020212005,PESQUISA DE ANTICORPOS IRREGULARES PELO METODO DA ELUICAO,2,06,5.79,130.0,0.0,A
020212006,PESQUISA DE ANTICORPOS SERICOS IRREGULARES 37OC,2,06,5.79,130.0,0.0,A
020212007,PESQUISA DE ANTICORPOS SERICOS IRREGULARES A FRIO,2,06,5.79,130.0,0.0,A
020212008,PESQUISA DE FATOR RH (INCLUI D FRACO),2,06,1.37,130.0,0.0,A
020212009,TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),2,06,2.73,130.0,0.0,A
020212010,TITULACAO DE ANTICORPOS ANTI A E/OU ANTI B,2,06,5.79,130.0,0.0,A
020301001,EXAME CITOPATOLOGICO CERVICO-VAGINAL/MICROFLORA,2,06,13.72,130.0,10.0,A
020301002,EXAME CITOPATOLOGICO HORMONAL SERIADO (MINIMO 3 COLETAS),2,06,20.96,130.0,0.0,A
020301003,EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),2,06,20.96,130.0,0.0,A
020301004,EXAME CITOPATOLOGICO DE MAMA,2,06,35.34,130.0,16.0,A
020301007,CONTROLE DE QUALIDADE DO EXAME CITOPATOLOGICO CERVICO VAGINA,2,06,17.63,130.0,10.0,A
020301008,EXAME CITOPATOLOGICO CERVICO VAGINAL/MICROFLORA-RASTREAMENTO,2,06,14.37,64.0,25.0,A
020302001,DETERMINACAO DE RECEPTORES TUMORAIS HORMONAIS,2,06,93.7,130.0,19.0,A
020302002,EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - PECA CIRURGICA,2,06,61.77,130.0,12.0,A
020302003,EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PE,2,06,40.78,130.0,0.0,A
020302004,IMUNOHISTOQUIMICA DE NEOPLASIAS MALIGNAS (POR MARCADOR),2,06,131.52,130.0,0.0,A
020302006,EXAME ANATOMOPATOLOGICO DE MAMA - BIOPSIA,2,06,45.83,130.0,16.0,A
020302007,EXAME ANATOMOPATOLOGICO DE MAMA - PECA CIRURGICA,2,06,61.77,130.0,16.0,A
020302008,EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - BIOPSIA,2,06,40.78,130.0,12.0,A
020401001,DACRIOCISTOGRAFIA,2,06,48.85,130.0,0.0,A
020401002,PLANIGRAFIA DE LARINGE,2,06,27.32,130.0,0.0,A
020401003,RADIOGRAFIA BILATERAL DE ORBITAS (PA + OBLIQUAS + HIRTZ),2,06,8.38,130.0,0.0,A
020401004,RADIOGRAFIA DE ARCADA ZIGOMATICO-MALAR (AP+ OBLIQUAS),2,06,6.96,130.0,0.0,A
020401005,RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,2,06,8.38,130.0,0.0,A
020401006,RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),2,06,6.88,130.0,0.0,A
020401007,RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLiQUA / BRETTON + HI,2,06,9.15,130.0,0.0,A
020401008,RADIOGRAFIA DE CRANIO (PA + LATERAL),2,06,7.52,130.0,0.0,A
020401009,RADIOGRAFIA DE LARINGE,2,06,5.74,130.0,0.0,A
020401010,RADIOGRAFIA DE MASTOIDE / ROCHEDOS (BILATERAL),2,06,9.03,130.0,0.0,A
020401011,RADIOGRAFIA DE MAXILAR (PA + OBLIQUA),2,06,7.2,130.0,0.0,A
020401012,RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),2,06,8.38,130.0,0.0,A
020401013,RADIOGRAFIA DE REGIAO ORBITARIA (LOCALIZACAO DE CORPO ESTRAN,2,06,7.98,130.0,0.0,A
020401014,RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),2,06,7.32,130.0,0.0,A
020401015,RADIOGRAFIA DE SELA TURSICA (PA + LATERAL + BRETTON),2,06,7.2,130.0,0.0,A
020401016,RADIOGRAFIA OCLUSAL,2,06,3.51,130.0,0.0,A
020401017,RADIOGRAFIA PANORAMICA,2,06,9.03,130.0,0.0,A
020401019,SIALOGRAFIA (POR GLANDULA),2,06,48.85,130.0,0.0,A
020401020,TELERADIOGRAFIA COM TRACADOS E SEM TRACADOS,2,06,6.44,130.0,0.0,A
020401021,RADIOGRAFIA INTERPROXIMAL (BITE WING),1,01,0.0,130.0,0.0,A
020401022,RADIOGRAFIA PERIAPICAL,1,01,0.0,130.0,0.0,A
020402001,MIELOGRAFIA,3,06,118.6,130.0,0.0,A
020402002,PLANIGRAFIA DE COLUNA VERTEBRAL,2,06,19.6,130.0,0.0,A
020402003,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQUAS,2,06,8.33,130.0,0.0,A
020402004,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXAO),2,06,8.19,130.0,0.0,A
020402005,RADIOGRAFIA DE COLUNA CERVICAL FUNCIONAL / DINAMICA,2,06,10.29,130.0,0.0,A
020402006,RADIOGRAFIA DE COLUNA LOMBO-SACRA,2,06,10.96,130.0,0.0,A
020402007,RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),2,06,14.9,130.0,0.0,A
020402008,RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,2,06,16.88,130.0,0.0,A
020402009,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),2,06,9.16,130.0,0.0,A
020402010,RADIOGRAFIA DE COLUNA TORACO-LOMBAR,2,06,9.73,130.0,0.0,A
020402011,RADIOGRAFIA DE COLUNA TORACO-LOMBAR DINAMICA,2,06,15.58,130.0,0.0,A
020402012,RADIOGRAFIA DE REGIAO SACRO-COCCIGEA,2,06,7.8,130.0,0.0,A
020402013,RADIOGRAFIA PANORAMICA DE COLUNA TOTAL- TELESPONDILOGRAFIA (,2,06,0.0,130.0,0.0,A
020403001,BRONCOGRAFIA UNILATERAL,2,06,110.41,130.0,0.0,A
020403002,DUCTOGRAFIA (POR MAMA),2,06,57.16,130.0,16.0,A
020403003,MAMOGRAFIA,2,06,22.5,130.0,10.0,A
020403004,MARCACAO PRE-CIRURGICA DE LESAO NAO PALPAVEL DE MAMA ASSOCIA,2,06,62.5,130.0,16.0,A
020403005,RADIOGRAFIA DE CORACAO E VASOS DA BASE (PA + LATERAL + OBLIQ,2,06,14.32,130.0,0.0,A
020403006,RADIOGRAFIA DE CORACAO E VASOS DA BASE (PA + LATERAL),2,06,9.05,130.0,0.0,A
020403007,RADIOGRAFIA DE COSTELAS (POR HEMITORAX),2,06,8.37,130.0,0.0,A
020403008,RADIOGRAFIA DE ESOFAGO,2,06,19.24,130.0,0.0,A
020403009,RADIOGRAFIA DE ESTERNO,2,06,7.98,130.0,0.0,A
020403010,RADIOGRAFIA DE MEDIASTINO (PA E PERFIL),2,06,8.73,130.0,0.0,A
020403011,RADIOGRAFIA DE PNEUMOMEDIASTINO,2,06,27.27,130.0,0.0,A
020403012,RADIOGRAFIA DE TORAX (APICO-LORDORTICA),2,06,5.56,130.0,0.0,A
020403013,RADIOGRAFIA DE TORAX (PA + INSPIRACAO + EXPIRACAO + LATERAL),2,06,14.32,130.0,0.0,A
020403014,RADIOGRAFIA DE TORAX (PA + LATERAL + OBLIQUA),2,06,12.02,130.0,0.0,A
020403015,RADIOGRAFIA DE TORAX (PA E PERFIL),2,06,9.5,130.0,0.0,A
020403016,RADIOGRAFIA DE TORAX (PA PADRAO OIT),2,06,6.55,130.0,0.0,A
020403017,RADIOGRAFIA DE TORAX (PA),2,06,6.88,130.0,0.0,A
020403018,MAMOGRAFIA BILATERAL PARA RASTREAMENTO,2,06,45.0,130.0,35.0,A
020404001,RADIOGRAFIA DE ANTEBRACO,2,06,6.42,130.0,0.0,A
020404002,RADIOGRAFIA DE ARTICULACAO ACROMIO-CLAVICULAR,2,06,7.4,130.0,0.0,A
